"id","state","leaid","name_raw","name_clean","year"
"ca458","ca",602630,"Michael Matsuda","michael matsuda",2022
"ca459","ca",605880,"Brinda Leon","brinda leon",2022
"ca460","ca",606360,"Julienne Lee","julienne lee",2022
"ca461","ca",607440,"Christopher Brown","christopher brown",2022
"ca462","ca",608070,"Norma Martinez","norma martinez",2022
"ca463","ca",610440,"Anne Silavs","anne silavs",2022
"ca464","ca",614220,"Katherine Stopp","katherine stopp",2022
"ca465","ca",614730,"Bob Pletka","bob pletka",2022
"ca466","ca",614760,"Steve McLaughlin","steve mclaughlin",2022
"ca467","ca",614880,"Gabriela Mafi","gabriela mafi",2022
"ca468","ca",618030,"Leisa Winston","leisa winston",2022
"ca469","ca",618060,"Carolee Ogata","carolee ogata",2022
"ca470","ca",620370,"Jason Viloria","jason viloria",2022
"ca471","ca",620190,"Mario Carlos","mario carlos",2022
"ca472","ca",623430,"Franklin Donavan II","franklin donavan ii",2022
"ca473","ca",627240,"Wesley Smith","wesley smith",2022
"ca474","ca",628140,"Julianne Hoefer","julianne hoefer",2022
"ca475","ca",628650,"Ernest Gonzalez","ernest gonzalez",2022
"ca476","ca",630660,"Alex Cherniss","alex cherniss",2022
"ca477","ca",635310,"Jerry Almendarez","jerry almendarez",2022
"ca478","ca",636030,"Sue Johnson","sue johnson",2022
"ca479","ca",642150,"Gunn Marie Hansen","gunn marie hansen",2022
"ca480","ca",633860,"Crystal Turner","crystal turner",2022
"ca481","ca",640150,"Mark Johnson","mark johnson",2022
"ca482","ca",684500,"Terry Walker","terry walker",2022
"ca483","ca",622590,"Andrew Pulver","andrew pulver",2022
"ca484","ca",691025,"Gayle Garbolino-Mojica","gayle garbolino mojica",2022
"ca485","ca",601680,"Kristin Wells","kristin wells",2022
"ca486","ca",602250,"Shana Brown","shana brown",2022
"ca487","ca",603480,"Brittaney Meyer","brittaney meyer",2022
"ca488","ca",609300,"Andrew Giannini","andrew giannini",2022
"ca489","ca",611490,"Brad Tooker","brad tooker",2022
"ca490","ca",613080,"Tom Janis","tom janis",2022
"ca491","ca",613980,"Camille Taylor","camille taylor",2022
"ca492","ca",622560,"Erika Sloane","erika sloane",2022
"ca493","ca",627120,"Sean Healy","sean healy",2022
"ca494","ca",630720,"David Figuly","david figuly",2022
"ca495","ca",630750,"Jeffrey Tooker","jeffrey tooker",2022
"ca496","ca",633600,"Derk Garcia","derk garcia",2022
"ca497","ca",633630,"John Becker","john becker",2022
"ca498","ca",638770,"Kerstin Kramer","kerstin kramer",2022
"ca499","ca",642140,"Kerry Callahan","kerry callahan",2022
"ca500","ca",600013,"Roger Stock","roger stock",2022
"ca501","ca",691102,"William Roderick","william roderick",2022
"ca502","ca",631170,"Melissa Leal","melissa leal",2022
"ca503","ca",691026,"Edwin Gomez","edwin gomez",2022
"ca504","ca",600007,"April McArthur","april mcarthur",2022
"ca505","ca",602430,"Resma Byrne","resma byrne",2022
"ca506","ca",603840,"Terrence Davis","terrence davis",2022
"ca507","ca",604290,"Mays Kakish","mays kakish",2022
"ca508","ca",609850,"Samuel Buenrostro","samuel buenrostro",2022
"ca509","ca",611100,"Gregory Sackos","gregory sackos",2022
"ca510","ca",611110,"Kelly May-Vollmar","kelly may vollmar",2022
"ca511","ca",616920,"Christi Barrett","christi barrett",2022
"ca512","ca",619260,"Trenton Hansen","trenton hansen",2022
"ca513","ca",624540,"Jennifer Root","jennifer root",2022
"ca514","ca",625800,"Alejandro Ruvalcaba","alejandro ruvalcaba",2022
"ca515","ca",627780,"John Huber","john huber",2022
"ca516","ca",629550,"Tonatiuh Signoret","tonatiuh signoret",2022
"ca517","ca",629640,"April Smith","april smith",2022
"ca518","ca",630180,"Bruce Bivins","bruce bivins",2022
"ca519","ca",630210,"Jose Araux","jose araux",2022
"ca520","ca",633150,"Renee Hill","renee hill",2022
"ca521","ca",633390,"Trevor Painton","trevor painton",2022
"ca522","ca",634440,"David Pyle","david pyle",2022
"ca523","ca",609070,"Frances Esparza","frances esparza",2022
"ca524","ca",600027,"Ryan Lewis","ryan lewis",2022
"ca525","ca",600028,"Gary Woods","gary woods",2022
"ca526","ca",600029,"Ward Andrus","ward andrus",2022
"ca527","ca",691135,"Gordon Amerson","gordon amerson",2022
"ca528","ca",691027,"David Gordon","david gordon",2022
"ca529","ca",603060,"Troy Miller","troy miller",2022
"ca530","ca",612330,"Christopher Hoffman","christopher hoffman",2022
"ca531","ca",612600,"Michael Wells","michael wells",2022
"ca532","ca",613890,"Erik Swanson","erik swanson",2022
"ca533","ca",614790,"Lois Yount","lois yount",2022
"ca534","ca",614820,"Anna Trunnell","anna trunnell",2022
"ca535","ca",633110,"Katherine Wright","katherine wright",2022
"ca536","ca",633240,"Eileen Chen","eileen chen",2022
"ca537","ca",633840,"Lisa Allen","lisa allen",2022
"ca538","ca",634620,"Melissa Bassanelli","melissa bassanelli",2022
"ca539","ca",607900,"Scott Loehr","scott loehr",2022
"ca540","ca",600036,"Robyn Castillo","robyn castillo",2022
"ca541","ca",601332,"Steven Martinez","steven martinez",2022
"ca542","ca",691028,"Krystal Lomanto","krystal lomanto",2022
"ca543","ca",605190,"Candace Brewen","candace brewen",2022
"ca544","ca",608640,"Sarah Fruit","sarah fruit",2022
"ca545","ca",617340,"Erika Sanchez","erika sanchez",2022
"ca546","ca",618810,"Elizabeth Volmer","elizabeth volmer",2022
"ca547","ca",627480,"Jennifer Bernosky","jennifer bernosky",2022
"ca548","ca",629770,"Amanda McCraw","amanda mccraw",2022
"ca549","ca",634140,"Shawn Tennenbaum","shawn tennenbaum",2022
"ca550","ca",637650,"John Schilling","john schilling",2022
"ca551","ca",639690,"Nancy Wilcox","nancy wilcox",2022
"ca552","ca",642630,"Linda Smith","linda smith",2022
"ca553","ca",691136,"Barbara Dill-Varga","barbara dill varga",2022
"ca554","ca",691029,"Ted Alejandre","ted alejandre",2022
"ca555","ca",601710,"Michael Krause","michael krause",2022
"ca556","ca",602160,"Sherry Smith","sherry smith",2022
"ca557","ca",604020,"Deanna Swearingen","deanna swearingen",2022
"ca558","ca",604230,"Manuel Marquez","manuel marquez",2022
"ca559","ca",607950,"Amy Nguyen-Hernandez","amy nguyen hernandez",2022
"ca560","ca",608160,"Mathew Holton","mathew holton",2022
"ca561","ca",608460,"Norm Enfield","norm enfield",2022
"ca562","ca",609390,"Frank Miranda","frank miranda",2022
"ca563","ca",616300,"Michael Chaix","michael chaix",2022
"ca564","ca",612960,"Charlayne Sprague","charlayne sprague",2022
"ca565","ca",613920,"Miki Inbody","miki inbody",2022
"ca566","ca",616860,"Joshua Behnke","joshua behnke",2022
"ca567","ca",625860,"Patricio Vargas","patricio vargas",2022
"ca568","ca",626220,"Douglass Moss","douglass moss",2022
"ca569","ca",626340,"Kate Huffman","kate huffman",2022
"ca570","ca",626760,"Garry Cameron","garry cameron",2022
"ca571","ca",628470,"James Q. Hammond","james hammond",2022
"ca572","ca",628950,"Derrick Delton","derrick delton",2022
"ca573","ca",632070,"Juan Cabral","juan cabral",2022
"ca574","ca",632370,"Edward D'Souza","edward d souza",2022
"ca575","ca",632610,"Paul Sevillano","paul sevillano",2022
"ca576","ca",634170,"Mauricio Arellano","mauricio arellano",2022
"ca577","ca",639840,"Jerry Jennex","jerry jennex",2022
"ca578","ca",641040,"Lori Clark","lori clark",2022
"ca579","ca",636972,"Carl Coles","carl coles",2022
"ca580","ca",643560,"Cali Binks","cali binks",2022
"ca581","ca",603610,"Milan Stijepovic","milan stijepovic",2022
"ca582","ca",636820,"Jesse Najera","jesse najera",2022
"ca583","ca",636970,"Ryan Holman","ryan holman",2022
"ca584","ca",600014,"David Olney","david olney",2022
"ca585","ca",600015,"Peter Livingston","peter livingston",2022
"ca586","ca",600016,"Lynn Day","lynn day",2022
"ca587","ca",600017,"Trenae Nelson","trenae nelson",2022
"ca588","ca",691030,"Gloria Ciriza","gloria ciriza",2022
"ca589","ca",602100,"Richard Newman","richard newman",2022
"ca590","ca",605700,"Mark Stevens","mark stevens",2022
"ca591","ca",606810,"David Miyashiro","david miyashiro",2022
"ca592","ca",607470,"Jill Vinson","jill vinson",2022
"ca593","ca",608610,"Eduardo Reyes","eduardo reyes",2022
"ca594","ca",609870,"Karl Mueller","karl mueller",2022
"ca595","ca",610710,"Bradley Johnson","bradley johnson",2022
"ca596","ca",610740,"Holly McClurg","holly mcclurg",2022
"ca597","ca",612750,"Andree Grey","andree grey",2022
"ca598","ca",612880,"Luis Rankins-Ibarra","luis rankins ibarra",2022
"ca599","ca",612910,"Jon Petersen","jon petersen",2022
"ca600","ca",613500,"Monika Hazel","monika hazel",2022
"ca601","ca",613530,"Ilsa Garza-Gonzalez","ilsa garza gonzalez",2022
"ca602","ca",616230,"Mike Fowler","mike fowler",2022
"ca603","ca",618730,"Elizabeth Bystedt","elizabeth bystedt",2022
"ca604","ca",619140,"Brian Duffy","brian duffy",2022
"ca605","ca",619110,"Ramon Leyba","ramon leyba",2022
"ca606","ca",620790,"Rhonda Taylor","rhonda taylor",2022
"ca607","ca",620250,"David Feliciano","david feliciano",2022
"ca608","ca",621330,"Marianna Vinson","marianna vinson",2022
"ca609","ca",626100,"Patrick Keeley","patrick keeley",2022
"ca610","ca",626670,"Leighangela Brady","leighangela brady",2022
"ca611","ca",631530,"Greg Mizel","greg mizel",2022
"ca612","ca",631710,"Brian Thurman","brian thurman",2022
"ca613","ca",631740,"Kim Pinkerton","kim pinkerton",2022
"ca614","ca",634320,"Fabiola Bagula","fabiola bagula",2022
"ca615","ca",634380,"Anne Staffieri","anne staffieri",2022
"ca616","ca",635040,"Mark Burroughs","mark burroughs",2022
"ca617","ca",635880,"Kristin Baranski","kristin baranski",2022
"ca618","ca",635220,"Gina Potter","gina potter",2022
"ca619","ca",636990,"Jennifer Burks","jennifer burks",2022
"ca620","ca",637380,"Jose Espinoza","jose espinoza",2022
"ca621","ca",637680,"Kelly Baas","kelly baas",2022
"ca622","ca",638640,"Moises Aguirre","moises aguirre",2022
"ca623","ca",640710,"Meliton Sanchez","meliton sanchez",2022
"ca624","ca",641190,"Matt Doyle","matt doyle",2022
"ca625","ca",607500,"Benjamin Churchill","benjamin churchill",2022
"ca626","ca",628250,"Julie Vitale, Ph.D.","ph d julie vitale",2022
"ca627","ca",634880,"Andrew Johnsen","andrew johnsen",2022
"ca628","ca",600042,"Andrea Sissons","andrea sissons",2022
"ca629","ca",600069,"Ron McCowan","ron mccowan",2022
"ca630","ca",601426,"Heather Golly","heather golly",2022
"ca631","ca",691111,"Matt Wayne","matt wayne",2022
"ca632","ca",634410,"Matt Wayne","matt wayne",2022
"ca633","ca",691031,"Troy A. Brown","troy brown",2022
"ca634","ca",612840,"Ricardo Chavez","ricardo chavez",2022
"ca635","ca",618840,"James Bridges","james bridges",2022
"ca636","ca",621690,"Kelly Dextraze","kelly dextraze",2022
"ca637","ca",621810,"Daniel Moore","daniel moore",2022
"ca638","ca",622230,"Neil Young","neil young",2022
"ca639","ca",623610,"Clark Burke","clark burke",2022
"ca640","ca",626970,"Clint Johnson","clint johnson",2022
"ca641","ca",627030,"Kellyann Reis","kellyann reis",2022
"ca642","ca",627930,"Beverly Boone","beverly boone",2022
"ca643","ca",632880,"Ziggy Robeson","ziggy robeson",2022
"ca644","ca",638010,"Michelle Rodriguez","michelle rodriguez",2022
"ca645","ca",600047,"Robert Pecot","robert pecot",2022
"ca646","ca",601410,"Kirk Nicholas","kirk nicholas",2022
"ca647","ca",602571,"Rechelle Pearlman","rechelle pearlman",2022
"ca648","ca",691032,"James Brescia","james brescia",2022
"ca649","ca",603300,"Thomas Butler","thomas butler",2022
"ca650","ca",607840,"Jennifer Gaviola","jennifer gaviola",2022
"ca651","ca",623080,"Paul Fawcett","paul fawcett",2022
"ca652","ca",631020,"Wendy Nielsen","wendy nielsen",2022
"ca653","ca",634800,"Eric Prater","eric prater",2022
"ca654","ca",635010,"Karen Grandoli","karen grandoli",2022
"ca655","ca",636450,"Kristina Benson","kristina benson",2022
"ca656","ca",639000,"Edd Bond","edd bond",2022
"ca657","ca",600048,"Jennifer Loftus","jennifer loftus",2022
"ca658","ca",600049,"Jill Southern","jill southern",2022
"ca659","ca",691033,"Nancy Magee","nancy magee",2022
"ca660","ca",604200,"Elizabeth Veal","elizabeth veal",2022
"ca661","ca",604530,"Dan Deguara","dan deguara",2022
"ca662","ca",606060,"Nancy Bui","nancy bui",2022
"ca663","ca",606480,"Marla Silversmith","marla silversmith",2022
"ca664","ca",606780,"Amber Lee-Alva","amber lee alva",2022
"ca665","ca",617190,"Ana De Arce","ana de arce",2022
"ca666","ca",618870,"Sandy Mikulik","sandy mikulik",2022
"ca667","ca",618930,"Toni Presta","toni presta",2022
"ca668","ca",620460,"Darnise Williams","darnise williams",2022
"ca669","ca",620220,"Amy Wooliever","amy wooliever",2022
"ca670","ca",622380,"Beth Polito","beth polito",2022
"ca671","ca",624570,"Kristen Gracia","kristen gracia",2022
"ca672","ca",624900,"Lisa Hickey","lisa hickey",2022
"ca673","ca",631470,"Roberta Zarea","roberta zarea",2022
"ca674","ca",631860,"Gina Sudaria","gina sudaria",2022
"ca675","ca",632130,"John Baker","john baker",2022
"ca676","ca",634230,"Mathew Duffy","mathew duffy",2022
"ca677","ca",634290,"Jennifer Frentress","jennifer frentress",2022
"ca678","ca",634920,"Diego Ochoa","diego ochoa",2022
"ca679","ca",634980,"Randall Booker","randall booker",2022
"ca680","ca",636390,"Crystal Leach","crystal leach",2022
"ca681","ca",637530,"Shawnterra Moore","shawnterra moore",2022
"ca682","ca",643140,"Steven Frank","steven frank",2022
"ca683","ca",691034,"Susan Salcido","susan salcido",2022
"ca684","ca",603720,"Pam Rennick","pam rennick",2022
"ca685","ca",605280,"Doug Brown","doug brown",2022
"ca686","ca",605580,"Darren McDuffie","darren mcduffie",2022
"ca687","ca",606330,"Randal Haggard","randal haggard",2022
"ca688","ca",607560,"Diana Rigby","diana rigby",2022
"ca689","ca",609270,"Amy Alzina","amy alzina",2022
"ca690","ca",609330,"Maurene Donner","maurene donner",2022
"ca691","ca",615510,"Mary Kahn","mary kahn",2022
"ca692","ca",616260,"Emilio Handall","emilio handall",2022
"ca693","ca",617490,"Anne Hubbard","anne hubbard",2022
"ca694","ca",622410,"Clara Finneran","clara finneran",2022
"ca695","ca",622920,"Ray Vazquez","ray vazquez",2022
"ca696","ca",625500,"Anthony Ranii","anthony ranii",2022
"ca697","ca",628710,"Holly Edds","holly edds",2022
"ca698","ca",635670,"Antonio Garcia","antonio garcia",2022
"ca699","ca",635850,"Elysia Lewis","elysia lewis",2022
"ca700","ca",637110,"Sierra Loughridge","sierra loughridge",2022
"ca701","ca",641220,"Bree Valla","bree valla",2022
"ca702","ca",600009,"Alfonso Gamino","alfonso gamino",2022
"ca703","ca",601414,"Hilda Maldonado","hilda maldonado",2022
"ca704","ca",691035,"Mary Ann Dewan Ph.D.","mary ann dewan ph d ",2022
"ca705","ca",602310,"German Cerda","german cerda",2022
"ca706","ca",604800,"Roxane Fuentes","roxane fuentes",2022
"ca707","ca",607140,"Kristi Schwiebert","kristi schwiebert",2022
"ca708","ca",607200,"Shelly Viramontez","shelly viramontez",2022
"ca709","ca",607230,"Robert Bravo","robert bravo",2022
"ca710","ca",610290,"Stacy Yao","stacy yao",2022
"ca711","ca",611820,"Glenn Vander Zee","glenn vander zee",2022
"ca712","ca",613140,"Antoine Hawkins","antoine hawkins",2022
"ca713","ca",614370,"Juan Cruz","juan cruz",2022
"ca714","ca",614430,"Graham Clark","graham clark",2022
"ca715","ca",615180,"Anisha Munshi","anisha munshi",2022
"ca716","ca",620700,"Sean Joyce","sean joyce",2022
"ca717","ca",622350,"Kevin Grier","kevin grier",2022
"ca718","ca",622650,"Sandra McGonagle","sandra mcgonagle",2022
"ca719","ca",622830,"Paul Johnson","paul johnson",2022
"ca720","ca",622800,"Bill Sanderson","bill sanderson",2022
"ca721","ca",623130,"Ladislao Lopez","ladislao lopez",2022
"ca722","ca",625770,"Clover Codd","clover codd",2022
"ca723","ca",625830,"Carmen Garcia","carmen garcia",2022
"ca724","ca",626280,"Ayindé Rudolph","ayindé rudolph",2022
"ca725","ca",626310,"Eric Volta","eric volta",2022
"ca726","ca",626400,"Elida MacArthur","elida macarthur",2022
"ca727","ca",627810,"Ivan Chaidez","ivan chaidez",2022
"ca728","ca",628680,"Jeff Bowman","jeff bowman",2022
"ca729","ca",629610,"Donald Austin","donald austin",2022
"ca730","ca",634590,"Nancy Albarrán","nancy albarrán",2022
"ca731","ca",635430,"Gary Waddell","gary waddell",2022
"ca732","ca",635910,"Ken Geisick","ken geisick",2022
"ca733","ca",638460,"Michael Gallagher","michael gallagher",2022
"ca734","ca",640320,"Carrie Andrews","carrie andrews",2022
"ca735","ca",624500,"Cheryl Jordan","cheryl jordan",2022
"ca736","ca",691036,"Faris Sabbah","faris sabbah",2022
"ca737","ca",605640,"Mike Heffner","mike heffner",2022
"ca738","ca",616560,"Michelle Stewart","michelle stewart",2022
"ca739","ca",621990,"Patrick Sanchez","patrick sanchez",2022
"ca740","ca",626070,"Megan Tresham","megan tresham",2022
"ca741","ca",629340,"Eric Gross","eric gross",2022
"ca742","ca",629490,"Heather Contreras","heather contreras",2022
"ca743","ca",634740,"Christopher Schiermeyer","christopher schiermeyer",2022
"ca744","ca",635590,"Kris Munro","kris munro",2022
"ca745","ca",635600,"Kris Munro","kris munro",2022
"ca746","ca",637290,"Scott Turnbull","scott turnbull",2022
"ca747","ca",600043,"Tanya Krause","tanya krause",2022
"ca748","ca",691037,"Michael Freeman","michael freeman",2022
"ca749","ca",602700,"Brian Parker","brian parker",2022
"ca750","ca",604350,"Jason Provence","jason provence",2022
"ca751","ca",605220,"Tyler Simon","tyler simon",2022
"ca752","ca",607680,"Jason Provence","jason provence",2022
"ca753","ca",607770,"Leslie Rames","leslie rames",2022
"ca754","ca",609450,"Clayton Ross","clayton ross",2022
"ca755","ca",609990,"Douglas Geren","douglas geren",2022
"ca756","ca",612810,"Heather Armelino","heather armelino",2022
"ca757","ca",613470,"Morgan Nugent","morgan nugent",2022
"ca758","ca",614490,"Cindy Gonzalez","cindy gonzalez",2022
"ca759","ca",615690,"Edward Schneider","edward schneider",2022
"ca760","ca",616570,"Gina Murphy","gina murphy",2022
"ca761","ca",618160,"Cindy Bishop","cindy bishop",2022
"ca762","ca",619200,"Darin Pust","darin pust",2022
"ca763","ca",624930,"Mindy DeSantis","mindy desantis",2022
"ca764","ca",627510,"Robert Effa","robert effa",2022
"ca765","ca",627870,"Misti Livingston","misti livingston",2022
"ca766","ca",629280,"Cathy Henderson","cathy henderson",2022
"ca767","ca",632040,"Cindy Bishop","cindy bishop",2022
"ca768","ca",636570,"Cindy Bishop","cindy bishop",2022
"ca769","ca",636600,"Jim Cloney","jim cloney",2022
"ca770","ca",642420,"Tony Moebes","tony moebes",2022
"ca771","ca",627040,"Tony Moebes","tony moebes",2022
"ca772","ca",614950,"Kyle Turner","kyle turner",2022
"ca773","ca",691120,"James Berardi","james berardi",2022
"ca774","ca",636780,"Sean Snider","sean snider",2022
"ca775","ca",691038,"Allan Carver","allan carver",2022
"ca776","ca",604980,"Sabrina Silva","sabrina silva",2022
"ca777","ca",605490,"Erika Salvestro","erika salvestro",2022
"ca778","ca",606690,"Eric Bragg","eric bragg",2022
"ca779","ca",610980,"Jami Carver","jami carver",2022
"ca780","ca",611670,"Mandy Leahy","mandy leahy",2022
"ca781","ca",611700,"Ray Kellar","ray kellar",2022
"ca782","ca",614970,"Missie Weed","missie weed",2022
"ca783","ca",616110,"GingerLee Charles","gingerlee charles",2022
"ca784","ca",616530,"Rand Van Dyke","rand van dyke",2022
"ca785","ca",617620,"Matthew Dustan","matthew dustan",2022
